Tx1,Tx2,Tx3,Position_Label,Coordinate_Hint
-25,-41,-44,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-45,P1,"(0.35, 0.35)"
-26,-41,-44,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-44,P1,"(0.35, 0.35)"
-25,-42,-44,P1,"(0.35, 0.35)"
-25,-41,-45,P1,"(0.35, 0.35)"
-25,-41,-44,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-45,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-26,-41,-44,P1,"(0.35, 0.35)"
-25,-41,-44,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-25,-44,-44,P1,"(0.35, 0.35)"
-25,-45,-44,P1,"(0.35, 0.35)"
-25,-45,-43,P1,"(0.35, 0.35)"
-25,-46,-43,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-25,-41,-44,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-26,-41,-43,P1,"(0.35, 0.35)"
-25,-40,-43,P1,"(0.35, 0.35)"
-24,-40,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-37,-42,P1,"(0.35, 0.35)"
-25,-37,-42,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-44,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-43,P1,"(0.35, 0.35)"
-25,-40,-44,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-40,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-46,P1,"(0.35, 0.35)"
-25,-41,-44,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-25,-45,-43,P1,"(0.35, 0.35)"
-25,-45,-43,P1,"(0.35, 0.35)"
-25,-45,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-39,-43,P1,"(0.35, 0.35)"
-25,-40,-43,P1,"(0.35, 0.35)"
-25,-40,-44,P1,"(0.35, 0.35)"
-25,-41,-45,P1,"(0.35, 0.35)"
-25,-40,-43,P1,"(0.35, 0.35)"
-24,-40,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-25,-37,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-38,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-41,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-24,-41,-42,P1,"(0.35, 0.35)"
-24,-40,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-24,-40,-42,P1,"(0.35, 0.35)"
-25,-39,-42,P1,"(0.35, 0.35)"
-25,-43,-44,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-44,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-24,-43,-44,P1,"(0.35, 0.35)"
-25,-44,-43,P1,"(0.35, 0.35)"
-25,-44,-43,P1,"(0.35, 0.35)"
-25,-44,-43,P1,"(0.35, 0.35)"
-24,-44,-44,P1,"(0.35, 0.35)"
-25,-44,-43,P1,"(0.35, 0.35)"
-25,-44,-42,P1,"(0.35, 0.35)"
-24,-43,-43,P1,"(0.35, 0.35)"
-24,-43,-43,P1,"(0.35, 0.35)"
-24,-43,-43,P1,"(0.35, 0.35)"
-24,-43,-43,P1,"(0.35, 0.35)"
-25,-44,-43,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-42,-44,P1,"(0.35, 0.35)"
-25,-42,-42,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-38,-42,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-24,-41,-43,P1,"(0.35, 0.35)"
-24,-42,-43,P1,"(0.35, 0.35)"
-24,-42,-42,P1,"(0.35, 0.35)"
-24,-44,-42,P1,"(0.35, 0.35)"
-24,-45,-42,P1,"(0.35, 0.35)"
-25,-46,-42,P1,"(0.35, 0.35)"
-25,-42,-44,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-41,-43,P1,"(0.35, 0.35)"
-25,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-26,-40,-43,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-25,-43,-42,P1,"(0.35, 0.35)"
-24,-42,-42,P1,"(0.35, 0.35)"
-25,-42,-38,P1,"(0.35, 0.35)"
-24,-40,-43,P1,"(0.35, 0.35)"
-24,-40,-43,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-24,-42,-43,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-42,-43,P1,"(0.35, 0.35)"
-26,-42,-45,P1,"(0.35, 0.35)"
-25,-42,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-25,-43,-42,P1,"(0.35, 0.35)"
-24,-44,-43,P1,"(0.35, 0.35)"
-24,-43,-42,P1,"(0.35, 0.35)"
-24,-43,-42,P1,"(0.35, 0.35)"
-24,-43,-42,P1,"(0.35, 0.35)"
-24,-43,-42,P1,"(0.35, 0.35)"
-24,-44,-42,P1,"(0.35, 0.35)"
-25,-41,-42,P1,"(0.35, 0.35)"
-25,-40,-42,P1,"(0.35, 0.35)"
-26,-45,-44,P1,"(0.35, 0.35)"
-27,-45,-45,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-46,-44,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-27,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-42,-43,P1,"(0.35, 0.35)"
-27,-42,-43,P1,"(0.35, 0.35)"
-27,-43,-44,P1,"(0.35, 0.35)"
-26,-44,-47,P1,"(0.35, 0.35)"
-27,-45,-45,P1,"(0.35, 0.35)"
-27,-44,-45,P1,"(0.35, 0.35)"
-26,-45,-46,P1,"(0.35, 0.35)"
-27,-46,-44,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-47,-45,P1,"(0.35, 0.35)"
-27,-45,-43,P1,"(0.35, 0.35)"
-26,-44,-46,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-27,-43,-43,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-26,-46,-47,P1,"(0.35, 0.35)"
-26,-47,-45,P1,"(0.35, 0.35)"
-27,-48,-46,P1,"(0.35, 0.35)"
-27,-44,-44,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-27,-44,-45,P1,"(0.35, 0.35)"
-27,-43,-45,P1,"(0.35, 0.35)"
-27,-43,-47,P1,"(0.35, 0.35)"
-27,-44,-49,P1,"(0.35, 0.35)"
-27,-47,-47,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-27,-43,-47,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-27,-44,-44,P1,"(0.35, 0.35)"
-27,-44,-46,P1,"(0.35, 0.35)"
-26,-47,-45,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-44,-46,P1,"(0.35, 0.35)"
-27,-42,-46,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-27,-48,-47,P1,"(0.35, 0.35)"
-27,-44,-46,P1,"(0.35, 0.35)"
-27,-44,-47,P1,"(0.35, 0.35)"
-26,-42,-46,P1,"(0.35, 0.35)"
-27,-43,-46,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-26,-46,-44,P1,"(0.35, 0.35)"
-31,-46,-44,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-27,-43,-45,P1,"(0.35, 0.35)"
-26,-40,-44,P1,"(0.35, 0.35)"
-26,-40,-46,P1,"(0.35, 0.35)"
-26,-45,-44,P1,"(0.35, 0.35)"
-26,-47,-46,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-26,-40,-44,P1,"(0.35, 0.35)"
-26,-40,-45,P1,"(0.35, 0.35)"
-26,-41,-45,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-26,-48,-46,P1,"(0.35, 0.35)"
-27,-47,-45,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-27,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-42,-44,P1,"(0.35, 0.35)"
-27,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-44,-46,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-27,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-27,-44,-45,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-27,-45,-44,P1,"(0.35, 0.35)"
-26,-42,-45,P1,"(0.35, 0.35)"
-26,-42,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-46,-46,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-27,-45,-46,P1,"(0.35, 0.35)"
-27,-45,-45,P1,"(0.35, 0.35)"
-26,-44,-46,P1,"(0.35, 0.35)"
-26,-45,-46,P1,"(0.35, 0.35)"
-26,-45,-44,P1,"(0.35, 0.35)"
-26,-45,-46,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-46,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-27,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-42,-47,P1,"(0.35, 0.35)"
-26,-42,-47,P1,"(0.35, 0.35)"
-26,-42,-47,P1,"(0.35, 0.35)"
-27,-42,-47,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-47,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-47,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-27,-45,-40,P1,"(0.35, 0.35)"
-26,-45,-46,P1,"(0.35, 0.35)"
-27,-44,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-45,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-27,-42,-46,P1,"(0.35, 0.35)"
-27,-38,-44,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-26,-45,-43,P1,"(0.35, 0.35)"
-26,-46,-42,P1,"(0.35, 0.35)"
-26,-43,-42,P1,"(0.35, 0.35)"
-26,-42,-43,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-42,-45,P1,"(0.35, 0.35)"
-26,-42,-45,P1,"(0.35, 0.35)"
-26,-42,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-42,-45,P1,"(0.35, 0.35)"
-26,-44,-45,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-42,-42,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-44,-42,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-42,-43,P1,"(0.35, 0.35)"
-26,-42,-43,P1,"(0.35, 0.35)"
-26,-43,-42,P1,"(0.35, 0.35)"
-27,-44,-43,P1,"(0.35, 0.35)"
-26,-43,-42,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-23,-44,-44,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-25,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-42,-44,P1,"(0.35, 0.35)"
-25,-42,-44,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-43,-43,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-26,-44,-44,P1,"(0.35, 0.35)"
-26,-44,-43,P1,"(0.35, 0.35)"
-27,-46,-43,P1,"(0.35, 0.35)"
-27,-47,-44,P1,"(0.35, 0.35)"
-26,-46,-43,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-46,-43,P1,"(0.35, 0.35)"
-25,-47,-43,P1,"(0.35, 0.35)"
-26,-47,-44,P1,"(0.35, 0.35)"
-26,-46,-45,P1,"(0.35, 0.35)"
-26,-46,-42,P1,"(0.35, 0.35)"
-25,-44,-46,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-25,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-25,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-42,-46,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-25,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-27,-44,-46,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-26,-43,-44,P1,"(0.35, 0.35)"
-26,-43,-45,P1,"(0.35, 0.35)"
-26,-43,-46,P1,"(0.35, 0.35)"
-25,-49,-47,P1,"(0.35, 0.35)"
-26,-48,-46,P1,"(0.35, 0.35)"
-26,-48,-46,P1,"(0.35, 0.35)"
-26,-48,-46,P1,"(0.35, 0.35)"
-26,-48,-45,P1,"(0.35, 0.35)"
-25,-52,-47,P1,"(0.35, 0.35)"
-26,-54,-47,P1,"(0.35, 0.35)"
-25,-53,-46,P1,"(0.35, 0.35)"
-25,-54,-45,P1,"(0.35, 0.35)"
-25,-53,-47,P1,"(0.35, 0.35)"
-26,-53,-45,P1,"(0.35, 0.35)"
-26,-53,-47,P1,"(0.35, 0.35)"
-25,-54,-45,P1,"(0.35, 0.35)"
-25,-53,-45,P1,"(0.35, 0.35)"
-25,-54,-47,P1,"(0.35, 0.35)"
-26,-54,-46,P1,"(0.35, 0.35)"
-25,-52,-47,P1,"(0.35, 0.35)"
-25,-52,-47,P1,"(0.35, 0.35)"
-25,-52,-46,P1,"(0.35, 0.35)"
-26,-51,-44,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-27,-50,-39,P1,"(0.35, 0.35)"
-26,-49,-43,P1,"(0.35, 0.35)"
-27,-49,-43,P1,"(0.35, 0.35)"
-26,-49,-43,P1,"(0.35, 0.35)"
-26,-48,-43,P1,"(0.35, 0.35)"
-26,-49,-46,P1,"(0.35, 0.35)"
-26,-48,-44,P1,"(0.35, 0.35)"
-26,-52,-44,P1,"(0.35, 0.35)"
-26,-53,-45,P1,"(0.35, 0.35)"
-26,-52,-46,P1,"(0.35, 0.35)"
-26,-52,-44,P1,"(0.35, 0.35)"
-26,-50,-46,P1,"(0.35, 0.35)"
-26,-50,-47,P1,"(0.35, 0.35)"
-25,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
-26,-50,-44,P1,"(0.35, 0.35)"
